$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:392.     

JDAY,      N2,      DO,
   478.250,  -99.0000,  -99.0000,
   478.300,  -99.0000,  -99.0000,
   478.350,  -99.0000,  -99.0000,
   478.400,  -99.0000,  -99.0000,
   478.450,  -99.0000,  -99.0000,
   478.500,  -99.0000,  -99.0000,
   478.550,  -99.0000,  -99.0000,
   478.600,  -99.0000,  -99.0000,
   478.650,  -99.0000,  -99.0000,
   478.700,  -99.0000,  -99.0000,
   478.750,  -99.0000,  -99.0000,
   478.800,  -99.0000,  -99.0000,
   478.850,  -99.0000,  -99.0000,
   478.900,  -99.0000,  -99.0000,
   478.950,  -99.0000,  -99.0000,
   479.000,  -99.0000,  -99.0000,
   479.050,  -99.0000,  -99.0000,
   479.100,  -99.0000,  -99.0000,
   479.150,  -99.0000,  -99.0000,
   479.200,  -99.0000,  -99.0000,
   479.250,  -99.0000,  -99.0000,
   479.300,  -99.0000,  -99.0000,
   479.350,  -99.0000,  -99.0000,
   479.400,  -99.0000,  -99.0000,
   479.450,  -99.0000,  -99.0000,
   479.500,  -99.0000,  -99.0000,
   479.550,  -99.0000,  -99.0000,
   479.600,  -99.0000,  -99.0000,
   479.650,  -99.0000,  -99.0000,
   479.700,  -99.0000,  -99.0000,
   479.750,  -99.0000,  -99.0000,
   479.800,  -99.0000,  -99.0000,
   479.850,  -99.0000,  -99.0000,
   479.900,  -99.0000,  -99.0000,
   479.950,  -99.0000,  -99.0000,
   480.000,  -99.0000,  -99.0000,
   480.050,  -99.0000,  -99.0000,
   480.100,  -99.0000,  -99.0000,
   480.150,  -99.0000,  -99.0000,
   480.200,  -99.0000,  -99.0000,
   480.250,  -99.0000,  -99.0000,
   480.300,  -99.0000,  -99.0000,
   480.350,  -99.0000,  -99.0000,
   480.400,  -99.0000,  -99.0000,
   480.450,  -99.0000,  -99.0000,
   480.500,  -99.0000,  -99.0000,
   480.550,  -99.0000,  -99.0000,
   480.600,  -99.0000,  -99.0000,
   480.650,  -99.0000,  -99.0000,
   480.700,  -99.0000,  -99.0000,
   480.750,  -99.0000,  -99.0000,
   480.800,  -99.0000,  -99.0000,
   480.850,  -99.0000,  -99.0000,
   480.900,  -99.0000,  -99.0000,
   480.950,  -99.0000,  -99.0000,
   481.000,  -99.0000,  -99.0000,
   481.050,  -99.0000,  -99.0000,
   481.100,  -99.0000,  -99.0000,
   481.150,  -99.0000,  -99.0000,
   481.200,  -99.0000,  -99.0000,
   481.250,  -99.0000,  -99.0000,
   481.300,  -99.0000,  -99.0000,
   481.350,  -99.0000,  -99.0000,
   481.400,  -99.0000,  -99.0000,
   481.450,  -99.0000,  -99.0000,
   481.500,  -99.0000,  -99.0000,
   481.550,  -99.0000,  -99.0000,
   481.600,  -99.0000,  -99.0000,
   481.650,  -99.0000,  -99.0000,
   481.700,  -99.0000,  -99.0000,
   481.750,  -99.0000,  -99.0000,
   481.800,  -99.0000,  -99.0000,
   481.850,  -99.0000,  -99.0000,
   481.900,  -99.0000,  -99.0000,
   481.950,  -99.0000,  -99.0000,
   482.000,  -99.0000,  -99.0000,
   482.050,  -99.0000,  -99.0000,
   482.100,  -99.0000,  -99.0000,
   482.150,  -99.0000,  -99.0000,
   482.200,  -99.0000,  -99.0000,
   482.250,  -99.0000,  -99.0000,
   482.300,  -99.0000,  -99.0000,
   482.350,  -99.0000,  -99.0000,
   482.400,  -99.0000,  -99.0000,
   482.450,  -99.0000,  -99.0000,
   482.500,  -99.0000,  -99.0000,
   482.550,  -99.0000,  -99.0000,
   482.600,  -99.0000,  -99.0000,
   482.650,  -99.0000,  -99.0000,
   482.700,  -99.0000,  -99.0000,
   482.750,  -99.0000,  -99.0000,
   482.800,  -99.0000,  -99.0000,
   482.850,  -99.0000,  -99.0000,
   482.900,  -99.0000,  -99.0000,
   482.950,  -99.0000,  -99.0000,
   483.000,  -99.0000,  -99.0000,
   483.050,  -99.0000,  -99.0000,
   483.100,  -99.0000,  -99.0000,
   483.150,  -99.0000,  -99.0000,
   483.200,  -99.0000,  -99.0000,
   483.250,  -99.0000,  -99.0000,
   483.300,  -99.0000,  -99.0000,
   483.350,  -99.0000,  -99.0000,
   483.400,  -99.0000,  -99.0000,
   483.450,  -99.0000,  -99.0000,
   483.500,  -99.0000,  -99.0000,
   483.550,  -99.0000,  -99.0000,
   483.600,  -99.0000,  -99.0000,
   483.650,  -99.0000,  -99.0000,
   483.700,  -99.0000,  -99.0000,
   483.750,  -99.0000,  -99.0000,
   483.800,  -99.0000,  -99.0000,
   483.850,  -99.0000,  -99.0000,
   483.900,  -99.0000,  -99.0000,
   483.950,  -99.0000,  -99.0000,
   484.000,  -99.0000,  -99.0000,
   484.050,  -99.0000,  -99.0000,
   484.100,  -99.0000,  -99.0000,
   484.150,  -99.0000,  -99.0000,
   484.200,  -99.0000,  -99.0000,
   484.250,  -99.0000,  -99.0000,
   484.300,  -99.0000,  -99.0000,
   484.350,  -99.0000,  -99.0000,
   484.400,  -99.0000,  -99.0000,
   484.450,  -99.0000,  -99.0000,
   484.500,  -99.0000,  -99.0000,
   484.550,  -99.0000,  -99.0000,
   484.600,  -99.0000,  -99.0000,
   484.650,  -99.0000,  -99.0000,
   484.700,  -99.0000,  -99.0000,
   484.750,  -99.0000,  -99.0000,
   484.800,  -99.0000,  -99.0000,
   484.850,  -99.0000,  -99.0000,
   484.900,  -99.0000,  -99.0000,
   484.950,  -99.0000,  -99.0000,
   485.000,  -99.0000,  -99.0000,
   485.050,  -99.0000,  -99.0000,
   485.100,  -99.0000,  -99.0000,
   485.150,  -99.0000,  -99.0000,
   485.200,  -99.0000,  -99.0000,
   485.250,  -99.0000,  -99.0000,
   485.300,  -99.0000,  -99.0000,
   485.350,  -99.0000,  -99.0000,
   485.400,  -99.0000,  -99.0000,
   485.450,  -99.0000,  -99.0000,
   485.500,  -99.0000,  -99.0000,
   485.550,  -99.0000,  -99.0000,
   485.600,  -99.0000,  -99.0000,
   485.650,  -99.0000,  -99.0000,
   485.700,  -99.0000,  -99.0000,
   485.750,  -99.0000,  -99.0000,
   485.800,  -99.0000,  -99.0000,
   485.850,  -99.0000,  -99.0000,
   485.900,  -99.0000,  -99.0000,
   485.950,  -99.0000,  -99.0000,
   486.000,  -99.0000,  -99.0000,
   486.050,  -99.0000,  -99.0000,
   486.100,  -99.0000,  -99.0000,
   486.150,  -99.0000,  -99.0000,
   486.200,  -99.0000,  -99.0000,
   486.250,  -99.0000,  -99.0000,
   486.300,  -99.0000,  -99.0000,
   486.350,  -99.0000,  -99.0000,
   486.400,  -99.0000,  -99.0000,
   486.450,  -99.0000,  -99.0000,
   486.500,  -99.0000,  -99.0000,
   486.550,  -99.0000,  -99.0000,
   486.600,  -99.0000,  -99.0000,
   486.650,  -99.0000,  -99.0000,
   486.700,  -99.0000,  -99.0000,
   486.750,  -99.0000,  -99.0000,
   486.800,  -99.0000,  -99.0000,
   486.850,  -99.0000,  -99.0000,
   486.900,  -99.0000,  -99.0000,
   486.950,  -99.0000,  -99.0000,
   487.000,  -99.0000,  -99.0000,
   487.050,  -99.0000,  -99.0000,
   487.100,  -99.0000,  -99.0000,
   487.150,  -99.0000,  -99.0000,
   487.200,  -99.0000,  -99.0000,
   487.250,  -99.0000,  -99.0000,
   487.300,  -99.0000,  -99.0000,
   487.350,  -99.0000,  -99.0000,
   487.400,  -99.0000,  -99.0000,
   487.450,  -99.0000,  -99.0000,
   487.500,  -99.0000,  -99.0000,
   487.550,  -99.0000,  -99.0000,
   487.600,  -99.0000,  -99.0000,
   487.650,  -99.0000,  -99.0000,
   487.700,  -99.0000,  -99.0000,
   487.750,  -99.0000,  -99.0000,
   487.800,  -99.0000,  -99.0000,
   487.850,  -99.0000,  -99.0000,
   487.900,  -99.0000,  -99.0000,
   487.950,  -99.0000,  -99.0000,
   488.000,  -99.0000,  -99.0000,
   488.050,  -99.0000,  -99.0000,
   488.100,  -99.0000,  -99.0000,
   488.150,  -99.0000,  -99.0000,
   488.200,  -99.0000,  -99.0000,
   488.250,  -99.0000,  -99.0000,
   488.300,  -99.0000,  -99.0000,
   488.350,  -99.0000,  -99.0000,
   488.400,  -99.0000,  -99.0000,
   488.450,  -99.0000,  -99.0000,
   488.500,  -99.0000,  -99.0000,
   488.550,  -99.0000,  -99.0000,
   488.600,  -99.0000,  -99.0000,
   488.650,  -99.0000,  -99.0000,
   488.700,  -99.0000,  -99.0000,
   488.750,  -99.0000,  -99.0000,
   488.800,  -99.0000,  -99.0000,
   488.850,  -99.0000,  -99.0000,
   488.900,  -99.0000,  -99.0000,
   488.950,  -99.0000,  -99.0000,
   489.000,  -99.0000,  -99.0000,
   489.050,  -99.0000,  -99.0000,
   489.100,  -99.0000,  -99.0000,
   489.150,  -99.0000,  -99.0000,
   489.200,  -99.0000,  -99.0000,
   489.250,  -99.0000,  -99.0000,
   489.300,  -99.0000,  -99.0000,
   489.350,  -99.0000,  -99.0000,
   489.400,  -99.0000,  -99.0000,
   489.450,  -99.0000,  -99.0000,
   489.500,  -99.0000,  -99.0000,
   489.550,  -99.0000,  -99.0000,
   489.600,  -99.0000,  -99.0000,
   489.650,  -99.0000,  -99.0000,
   489.700,  -99.0000,  -99.0000,
   489.750,  -99.0000,  -99.0000,
   489.800,  -99.0000,  -99.0000,
   489.850,  -99.0000,  -99.0000,
   489.900,  -99.0000,  -99.0000,
   489.950,  -99.0000,  -99.0000,
   490.000,  -99.0000,  -99.0000,
   490.050,  -99.0000,  -99.0000,
   490.100,  -99.0000,  -99.0000,
   490.150,  -99.0000,  -99.0000,
   490.200,  -99.0000,  -99.0000,
   490.250,  -99.0000,  -99.0000,
   490.300,  -99.0000,  -99.0000,
   490.350,  -99.0000,  -99.0000,
   490.400,  -99.0000,  -99.0000,
   490.450,  -99.0000,  -99.0000,
   490.500,  -99.0000,  -99.0000,
   490.550,  -99.0000,  -99.0000,
   490.600,  -99.0000,  -99.0000,
   490.650,  -99.0000,  -99.0000,
   490.700,  -99.0000,  -99.0000,
   490.750,  -99.0000,  -99.0000,
   490.800,  -99.0000,  -99.0000,
   490.850,  -99.0000,  -99.0000,
   490.900,  -99.0000,  -99.0000,
   490.950,  -99.0000,  -99.0000,
   491.000,  -99.0000,  -99.0000,
   491.050,  -99.0000,  -99.0000,
   491.100,  -99.0000,  -99.0000,
   491.150,  -99.0000,  -99.0000,
   491.200,  -99.0000,  -99.0000,
   491.250,  -99.0000,  -99.0000,
   491.300,  -99.0000,  -99.0000,
   491.350,  -99.0000,  -99.0000,
   491.400,  -99.0000,  -99.0000,
   491.450,  -99.0000,  -99.0000,
   491.500,  -99.0000,  -99.0000,
   491.550,  -99.0000,  -99.0000,
   491.600,  -99.0000,  -99.0000,
   491.650,  -99.0000,  -99.0000,
   491.700,  -99.0000,  -99.0000,
   491.750,  -99.0000,  -99.0000,
   491.800,  -99.0000,  -99.0000,
   491.850,  -99.0000,  -99.0000,
   491.900,  -99.0000,  -99.0000,
   491.950,  -99.0000,  -99.0000,
   492.000,  -99.0000,  -99.0000,
   492.050,  -99.0000,  -99.0000,
   492.100,  -99.0000,  -99.0000,
   492.150,  -99.0000,  -99.0000,
   492.200,  -99.0000,  -99.0000,
   492.250,  -99.0000,  -99.0000,
   492.300,  -99.0000,  -99.0000,
   492.350,  -99.0000,  -99.0000,
   492.400,  -99.0000,  -99.0000,
   492.450,  -99.0000,  -99.0000,
   492.500,  -99.0000,  -99.0000,
   492.550,  -99.0000,  -99.0000,
   492.600,  -99.0000,  -99.0000,
   492.650,  -99.0000,  -99.0000,
   492.700,  -99.0000,  -99.0000,
   492.750,  -99.0000,  -99.0000,
   492.800,  -99.0000,  -99.0000,
   492.850,  -99.0000,  -99.0000,
   492.900,  -99.0000,  -99.0000,
   492.950,  -99.0000,  -99.0000,
   493.000,  -99.0000,  -99.0000,
   493.050,  -99.0000,  -99.0000,
   493.100,  -99.0000,  -99.0000,
   493.150,  -99.0000,  -99.0000,
   493.200,  -99.0000,  -99.0000,
   493.250,  -99.0000,  -99.0000,
   493.300,  -99.0000,  -99.0000,
   493.350,  -99.0000,  -99.0000,
   493.400,  -99.0000,  -99.0000,
   493.450,  -99.0000,  -99.0000,
   493.500,  -99.0000,  -99.0000,
   493.550,  -99.0000,  -99.0000,
   493.600,  -99.0000,  -99.0000,
   493.650,  -99.0000,  -99.0000,
   493.700,  -99.0000,  -99.0000,
   493.750,  -99.0000,  -99.0000,
   493.800,  -99.0000,  -99.0000,
   493.850,  -99.0000,  -99.0000,
   493.900,  -99.0000,  -99.0000,
   493.950,  -99.0000,  -99.0000,
   494.000,  -99.0000,  -99.0000,
   494.050,  -99.0000,  -99.0000,
   494.100,  -99.0000,  -99.0000,
   494.150,  -99.0000,  -99.0000,
   494.200,  -99.0000,  -99.0000,
   494.250,  -99.0000,  -99.0000,
   494.300,  -99.0000,  -99.0000,
   494.350,  -99.0000,  -99.0000,
   494.400,  -99.0000,  -99.0000,
   494.450,  -99.0000,  -99.0000,
   494.500,  -99.0000,  -99.0000,
   494.550,  -99.0000,  -99.0000,
   494.600,  -99.0000,  -99.0000,
   494.650,  -99.0000,  -99.0000,
   494.700,  -99.0000,  -99.0000,
   494.750,  -99.0000,  -99.0000,
   494.800,  -99.0000,  -99.0000,
   494.850,  -99.0000,  -99.0000,
   494.900,  -99.0000,  -99.0000,
   494.950,  -99.0000,  -99.0000,
   495.000,  -99.0000,  -99.0000,
   495.050,  -99.0000,  -99.0000,
   495.100,  -99.0000,  -99.0000,
   495.150,  -99.0000,  -99.0000,
   495.200,  -99.0000,  -99.0000,
   495.250,  -99.0000,  -99.0000,
   495.300,  -99.0000,  -99.0000,
   495.350,  -99.0000,  -99.0000,
   495.400,  -99.0000,  -99.0000,
   495.450,  -99.0000,  -99.0000,
   495.500,  -99.0000,  -99.0000,
   495.550,  -99.0000,  -99.0000,
   495.600,  -99.0000,  -99.0000,
   495.650,  -99.0000,  -99.0000,
   495.700,  -99.0000,  -99.0000,
   495.750,  -99.0000,  -99.0000,
   495.800,  -99.0000,  -99.0000,
   495.850,  -99.0000,  -99.0000,
   495.900,  -99.0000,  -99.0000,
   495.950,  -99.0000,  -99.0000,
   496.000,  -99.0000,  -99.0000,
   496.050,  -99.0000,  -99.0000,
   496.100,  -99.0000,  -99.0000,
   496.150,  -99.0000,  -99.0000,
   496.200,  -99.0000,  -99.0000,
   496.250,  -99.0000,  -99.0000,
   496.300,  -99.0000,  -99.0000,
   496.350,  -99.0000,  -99.0000,
   496.400,  -99.0000,  -99.0000,
   496.450,  -99.0000,  -99.0000,
   496.500,  -99.0000,  -99.0000,
   496.550,  -99.0000,  -99.0000,
   496.600,  -99.0000,  -99.0000,
   496.650,  -99.0000,  -99.0000,
   496.700,  -99.0000,  -99.0000,
   496.750,  -99.0000,  -99.0000,
   496.800,  -99.0000,  -99.0000,
   496.850,  -99.0000,  -99.0000,
   496.900,  -99.0000,  -99.0000,
   496.950,  -99.0000,  -99.0000,
   497.000,  -99.0000,  -99.0000,
   497.050,  -99.0000,  -99.0000,
   497.100,  -99.0000,  -99.0000,
   497.150,  -99.0000,  -99.0000,
   497.200,  -99.0000,  -99.0000,
   497.250,  -99.0000,  -99.0000,
   497.300,  -99.0000,  -99.0000,
   497.350,  -99.0000,  -99.0000,
   497.400,  -99.0000,  -99.0000,
   497.450,  -99.0000,  -99.0000,
   497.500,  -99.0000,  -99.0000,
   497.550,  -99.0000,  -99.0000,
   497.600,  -99.0000,  -99.0000,
   497.650,  -99.0000,  -99.0000,
   497.700,  -99.0000,  -99.0000,
   497.750,  -99.0000,  -99.0000,
   497.800,  -99.0000,  -99.0000,
   497.850,  -99.0000,  -99.0000,
   497.900,  -99.0000,  -99.0000,
   497.950,  -99.0000,  -99.0000,
   498.000,  -99.0000,  -99.0000,
   498.050,  -99.0000,  -99.0000,
   498.100,  -99.0000,  -99.0000,
   498.150,  -99.0000,  -99.0000,
   498.200,  -99.0000,  -99.0000,
   498.250,  -99.0000,  -99.0000,
   498.300,  -99.0000,  -99.0000,
   498.350,  -99.0000,  -99.0000,
   498.400,  -99.0000,  -99.0000,
   498.450,  -99.0000,  -99.0000,
   498.500,  -99.0000,  -99.0000,
   498.550,  -99.0000,  -99.0000,
   498.600,  -99.0000,  -99.0000,
   498.650,  -99.0000,  -99.0000,
   498.700,  -99.0000,  -99.0000,
   498.750,  -99.0000,  -99.0000,
   498.800,  -99.0000,  -99.0000,
   498.850,  -99.0000,  -99.0000,
   498.900,  -99.0000,  -99.0000,
   498.950,  -99.0000,  -99.0000,
   499.000,  -99.0000,  -99.0000,
   499.050,  -99.0000,  -99.0000,
   499.100,  -99.0000,  -99.0000,
   499.150,  -99.0000,  -99.0000,
   499.200,  -99.0000,  -99.0000,
   499.250,  -99.0000,  -99.0000,
   499.300,  -99.0000,  -99.0000,
   499.350,  -99.0000,  -99.0000,
   499.400,  -99.0000,  -99.0000,
   499.450,  -99.0000,  -99.0000,
   499.500,  -99.0000,  -99.0000,
   499.550,  -99.0000,  -99.0000,
   499.600,  -99.0000,  -99.0000,
   499.650,  -99.0000,  -99.0000,
   499.700,  -99.0000,  -99.0000,
   499.750,  -99.0000,  -99.0000,
   499.800,  -99.0000,  -99.0000,
   499.850,  -99.0000,  -99.0000,
   499.900,  -99.0000,  -99.0000,
   499.950,  -99.0000,  -99.0000,
   500.000,  -99.0000,  -99.0000,
   500.050,  -99.0000,  -99.0000,
   500.100,  -99.0000,  -99.0000,
   500.150,  -99.0000,  -99.0000,
   500.200,  -99.0000,  -99.0000,
   500.250,  -99.0000,  -99.0000,
   500.300,  -99.0000,  -99.0000,
   500.350,  -99.0000,  -99.0000,
   500.400,  -99.0000,  -99.0000,
   500.450,  -99.0000,  -99.0000,
   500.500,  -99.0000,  -99.0000,
   500.550,  -99.0000,  -99.0000,
   500.600,  -99.0000,  -99.0000,
   500.650,  -99.0000,  -99.0000,
   500.700,  -99.0000,  -99.0000,
   500.750,  -99.0000,  -99.0000,
   500.800,  -99.0000,  -99.0000,
   500.850,  -99.0000,  -99.0000,
   500.900,  -99.0000,  -99.0000,
   500.950,  -99.0000,  -99.0000,
   501.000,  -99.0000,  -99.0000,
   501.050,  -99.0000,  -99.0000,
   501.100,  -99.0000,  -99.0000,
   501.150,  -99.0000,  -99.0000,
   501.200,  -99.0000,  -99.0000,
   501.250,  -99.0000,  -99.0000,
   501.300,  -99.0000,  -99.0000,
   501.350,  -99.0000,  -99.0000,
   501.400,  -99.0000,  -99.0000,
   501.450,  -99.0000,  -99.0000,
   501.500,  -99.0000,  -99.0000,
   501.550,  -99.0000,  -99.0000,
   501.600,  -99.0000,  -99.0000,
   501.650,  -99.0000,  -99.0000,
   501.700,  -99.0000,  -99.0000,
   501.750,  -99.0000,  -99.0000,
   501.800,  -99.0000,  -99.0000,
   501.850,  -99.0000,  -99.0000,
   501.900,  -99.0000,  -99.0000,
   501.950,  -99.0000,  -99.0000,
   502.000,  -99.0000,  -99.0000,
   502.050,  -99.0000,  -99.0000,
   502.100,  -99.0000,  -99.0000,
   502.150,  -99.0000,  -99.0000,
   502.200,  -99.0000,  -99.0000,
   502.250,  -99.0000,  -99.0000,
   502.300,  -99.0000,  -99.0000,
   502.350,  -99.0000,  -99.0000,
   502.400,  -99.0000,  -99.0000,
   502.450,  -99.0000,  -99.0000,
   502.500,  -99.0000,  -99.0000,
   502.550,  -99.0000,  -99.0000,
   502.600,  -99.0000,  -99.0000,
   502.650,  -99.0000,  -99.0000,
   502.700,  -99.0000,  -99.0000,
   502.750,  -99.0000,  -99.0000,
   502.800,  -99.0000,  -99.0000,
   502.850,  -99.0000,  -99.0000,
   502.900,  -99.0000,  -99.0000,
   502.950,  -99.0000,  -99.0000,
   503.000,  -99.0000,  -99.0000,
   503.050,  -99.0000,  -99.0000,
   503.100,  -99.0000,  -99.0000,
   503.150,  -99.0000,  -99.0000,
   503.200,  -99.0000,  -99.0000,
   503.250,  -99.0000,  -99.0000,
   503.300,  -99.0000,  -99.0000,
   503.350,  -99.0000,  -99.0000,
   503.400,  -99.0000,  -99.0000,
   503.450,  -99.0000,  -99.0000,
   503.500,  -99.0000,  -99.0000,
   503.550,  -99.0000,  -99.0000,
   503.600,  -99.0000,  -99.0000,
   503.650,  -99.0000,  -99.0000,
   503.700,  -99.0000,  -99.0000,
   503.750,  -99.0000,  -99.0000,
   503.800,  -99.0000,  -99.0000,
   503.850,  -99.0000,  -99.0000,
   503.900,  -99.0000,  -99.0000,
   503.950,  -99.0000,  -99.0000,
   504.000,  -99.0000,  -99.0000,
   504.050,  -99.0000,  -99.0000,
   504.100,  -99.0000,  -99.0000,
   504.150,  -99.0000,  -99.0000,
   504.200,  -99.0000,  -99.0000,
   504.250,  -99.0000,  -99.0000,
   504.300,  -99.0000,  -99.0000,
   504.350,  -99.0000,  -99.0000,
   504.400,  -99.0000,  -99.0000,
   504.450,  -99.0000,  -99.0000,
   504.500,  -99.0000,  -99.0000,
   504.550,  -99.0000,  -99.0000,
   504.600,  -99.0000,  -99.0000,
   504.650,  -99.0000,  -99.0000,
   504.700,  -99.0000,  -99.0000,
   504.750,  -99.0000,  -99.0000,
   504.800,  -99.0000,  -99.0000,
   504.850,  -99.0000,  -99.0000,
   504.900,  -99.0000,  -99.0000,
   504.950,  -99.0000,  -99.0000,
   505.000,  -99.0000,  -99.0000,
   505.050,  -99.0000,  -99.0000,
   505.100,  -99.0000,  -99.0000,
   505.150,  -99.0000,  -99.0000,
   505.200,  -99.0000,  -99.0000,
   505.250,  -99.0000,  -99.0000,
   505.300,  -99.0000,  -99.0000,
   505.350,  -99.0000,  -99.0000,
   505.400,  -99.0000,  -99.0000,
   505.450,  -99.0000,  -99.0000,
   505.500,  -99.0000,  -99.0000,
   505.550,  -99.0000,  -99.0000,
   505.600,  -99.0000,  -99.0000,
   505.650,  -99.0000,  -99.0000,
   505.700,  -99.0000,  -99.0000,
   505.750,  -99.0000,  -99.0000,
   505.800,  -99.0000,  -99.0000,
   505.850,  -99.0000,  -99.0000,
   505.900,  -99.0000,  -99.0000,
   505.950,  -99.0000,  -99.0000,
   506.000,  -99.0000,  -99.0000,
   506.050,  -99.0000,  -99.0000,
   506.100,  -99.0000,  -99.0000,
   506.150,  -99.0000,  -99.0000,
   506.200,  -99.0000,  -99.0000,
   506.250,  -99.0000,  -99.0000,
   506.300,  -99.0000,  -99.0000,
   506.350,  -99.0000,  -99.0000,
   506.400,  -99.0000,  -99.0000,
   506.450,  -99.0000,  -99.0000,
   506.500,  -99.0000,  -99.0000,
   506.550,  -99.0000,  -99.0000,
   506.600,  -99.0000,  -99.0000,
   506.650,  -99.0000,  -99.0000,
   506.700,  -99.0000,  -99.0000,
   506.750,  -99.0000,  -99.0000,
   506.800,  -99.0000,  -99.0000,
   506.850,  -99.0000,  -99.0000,
   506.900,  -99.0000,  -99.0000,
   506.950,  -99.0000,  -99.0000,
   507.000,  -99.0000,  -99.0000,
   507.050,  -99.0000,  -99.0000,
   507.100,  -99.0000,  -99.0000,
   507.150,  -99.0000,  -99.0000,
   507.200,  -99.0000,  -99.0000,
   507.250,  -99.0000,  -99.0000,
   507.300,  -99.0000,  -99.0000,
   507.350,  -99.0000,  -99.0000,
   507.400,  -99.0000,  -99.0000,
   507.450,  -99.0000,  -99.0000,
   507.500,  -99.0000,  -99.0000,
   507.550,  -99.0000,  -99.0000,
   507.600,  -99.0000,  -99.0000,
   507.650,  -99.0000,  -99.0000,
   507.700,  -99.0000,  -99.0000,
   507.750,  -99.0000,  -99.0000,
   507.800,  -99.0000,  -99.0000,
   507.850,  -99.0000,  -99.0000,
   507.900,  -99.0000,  -99.0000,
   507.950,  -99.0000,  -99.0000,
   508.000,  -99.0000,  -99.0000,
   508.050,  -99.0000,  -99.0000,
   508.100,  -99.0000,  -99.0000,
   508.150,  -99.0000,  -99.0000,
   508.200,  -99.0000,  -99.0000,
   508.250,  -99.0000,  -99.0000,
   508.300,  -99.0000,  -99.0000,
   508.350,  -99.0000,  -99.0000,
   508.400,  -99.0000,  -99.0000,
   508.450,  -99.0000,  -99.0000,
   508.500,  -99.0000,  -99.0000,
   508.550,  -99.0000,  -99.0000,
   508.600,  -99.0000,  -99.0000,
   508.650,  -99.0000,  -99.0000,
   508.700,  -99.0000,  -99.0000,
   508.750,  -99.0000,  -99.0000,
   508.800,  -99.0000,  -99.0000,
   508.850,  -99.0000,  -99.0000,
   508.900,  -99.0000,  -99.0000,
   508.950,  -99.0000,  -99.0000,
   509.000,  -99.0000,  -99.0000,
   509.050,  -99.0000,  -99.0000,
   509.100,  -99.0000,  -99.0000,
   509.150,  -99.0000,  -99.0000,
   509.200,  -99.0000,  -99.0000,
   509.250,  -99.0000,  -99.0000,
   509.300,  -99.0000,  -99.0000,
   509.350,  -99.0000,  -99.0000,
   509.400,  -99.0000,  -99.0000,
   509.450,  -99.0000,  -99.0000,
   509.500,  -99.0000,  -99.0000,
   509.550,  -99.0000,  -99.0000,
   509.600,  -99.0000,  -99.0000,
   509.650,  -99.0000,  -99.0000,
   509.700,  -99.0000,  -99.0000,
   509.750,  -99.0000,  -99.0000,
   509.800,  -99.0000,  -99.0000,
   509.850,  -99.0000,  -99.0000,
   509.900,  -99.0000,  -99.0000,
   509.950,  -99.0000,  -99.0000,
   510.000,  -99.0000,  -99.0000,
   510.050,  -99.0000,  -99.0000,
   510.100,  -99.0000,  -99.0000,
   510.150,  -99.0000,  -99.0000,
   510.200,  -99.0000,  -99.0000,
   510.250,  -99.0000,  -99.0000,
   510.300,  -99.0000,  -99.0000,
   510.350,  -99.0000,  -99.0000,
   510.400,  -99.0000,  -99.0000,
   510.450,  -99.0000,  -99.0000,
   510.500,  -99.0000,  -99.0000,
   510.550,  -99.0000,  -99.0000,
   510.600,  -99.0000,  -99.0000,
   510.650,  -99.0000,  -99.0000,
   510.700,  -99.0000,  -99.0000,
   510.750,  -99.0000,  -99.0000,
   510.800,  -99.0000,  -99.0000,
   510.850,  -99.0000,  -99.0000,
   510.900,  -99.0000,  -99.0000,
   510.950,  -99.0000,  -99.0000,
   511.000,  -99.0000,  -99.0000,
   511.050,  -99.0000,  -99.0000,
   511.100,  -99.0000,  -99.0000,
   511.150,  -99.0000,  -99.0000,
   511.200,  -99.0000,  -99.0000,
   511.250,  -99.0000,  -99.0000,
   511.300,  -99.0000,  -99.0000,
   511.350,  -99.0000,  -99.0000,
   511.400,  -99.0000,  -99.0000,
   511.450,  -99.0000,  -99.0000,
   511.500,  -99.0000,  -99.0000,
   511.550,  -99.0000,  -99.0000,
   511.600,  -99.0000,  -99.0000,
   511.650,  -99.0000,  -99.0000,
   511.700,  -99.0000,  -99.0000,
   511.750,  -99.0000,  -99.0000,
   511.800,  -99.0000,  -99.0000,
   511.850,  -99.0000,  -99.0000,
   511.900,  -99.0000,  -99.0000,
   511.950,  -99.0000,  -99.0000,
   512.000,  -99.0000,  -99.0000,
   512.050,  -99.0000,  -99.0000,
   512.100,  -99.0000,  -99.0000,
   512.150,  -99.0000,  -99.0000,
   512.200,  -99.0000,  -99.0000,
   512.250,  -99.0000,  -99.0000,
   512.300,  -99.0000,  -99.0000,
   512.350,  -99.0000,  -99.0000,
   512.400,  -99.0000,  -99.0000,
   512.450,  -99.0000,  -99.0000,
   512.500,  -99.0000,  -99.0000,
   512.550,  -99.0000,  -99.0000,
   512.600,  -99.0000,  -99.0000,
   512.650,  -99.0000,  -99.0000,
   512.700,  -99.0000,  -99.0000,
   512.750,  -99.0000,  -99.0000,
   512.800,  -99.0000,  -99.0000,
   512.850,  -99.0000,  -99.0000,
   512.900,  -99.0000,  -99.0000,
   512.950,  -99.0000,  -99.0000,
   513.000,  -99.0000,  -99.0000,
