                    JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror
 41557.000,   1,  0.50934148E+12,   0.00000000E+00,  -0.51026018E+12,   0.00000000E+00,   0.00000000E+00,   0.98189563E+09,   0.00000000E+00,   0.00000000E+00,   0.22425142E-06,
 41557.999,   1,  0.50961782E+12,   0.00000000E+00,  -0.51049419E+12,   0.00000000E+00,   0.00000000E+00,   0.94736414E+09,   0.00000000E+00,   0.00000000E+00,   0.19777499E-06,
 41558.999,   1,  0.50987619E+12,   0.00000000E+00,  -0.51074704E+12,   0.00000000E+00,   0.00000000E+00,   0.92293368E+09,   0.00000000E+00,   0.00000000E+00,   0.26197848E-06,
 41559.999,   1,  0.51013143E+12,   0.00000000E+00,  -0.51102389E+12,   0.00000000E+00,   0.00000000E+00,   0.97279080E+09,   0.00000000E+00,   0.00000000E+00,   0.16554788E-06,
 41560.999,   1,  0.51036944E+12,   0.00000000E+00,  -0.51129689E+12,   0.00000000E+00,   0.00000000E+00,   0.10281706E+10,   0.00000000E+00,   0.00000000E+00,   0.13692751E-06,
 41562.000,   1,  0.51063372E+12,   0.00000000E+00,  -0.51155356E+12,   0.00000000E+00,   0.00000000E+00,   0.10076454E+10,   0.00000000E+00,   0.00000000E+00,   0.16079314E-06,
 41562.999,   1,  0.51088591E+12,   0.00000000E+00,  -0.51180719E+12,   0.00000000E+00,   0.00000000E+00,   0.97116389E+09,   0.00000000E+00,   0.00000000E+00,   0.27526976E-06,
 41563.999,   1,  0.51115653E+12,   0.00000000E+00,  -0.51205697E+12,   0.00000000E+00,   0.00000000E+00,   0.93442574E+09,   0.00000000E+00,   0.00000000E+00,   0.40557514E-06,
 41564.999,   1,  0.51139777E+12,   0.00000000E+00,  -0.51232309E+12,   0.00000000E+00,   0.00000000E+00,   0.95721806E+09,   0.00000000E+00,   0.00000000E+00,   0.43593263E-06,
 41565.999,   1,  0.51167322E+12,   0.00000000E+00,  -0.51262754E+12,   0.00000000E+00,   0.00000000E+00,   0.98987986E+09,   0.00000000E+00,   0.00000000E+00,   0.40089674E-06,
 41566.999,   1,  0.51197745E+12,   0.00000000E+00,  -0.51291523E+12,   0.00000000E+00,   0.00000000E+00,   0.98649989E+09,   0.00000000E+00,   0.00000000E+00,   0.29077997E-06,
 41568.000,   1,  0.51224195E+12,   0.00000000E+00,  -0.51315594E+12,   0.00000000E+00,   0.00000000E+00,   0.95711698E+09,   0.00000000E+00,   0.00000000E+00,   0.33072595E-06,
 41568.999,   1,  0.51248817E+12,   0.00000000E+00,  -0.51340748E+12,   0.00000000E+00,   0.00000000E+00,   0.94295429E+09,   0.00000000E+00,   0.00000000E+00,   0.60860302E-06,
 41569.999,   1,  0.51277872E+12,   0.00000000E+00,  -0.51368877E+12,   0.00000000E+00,   0.00000000E+00,   0.96004939E+09,   0.00000000E+00,   0.00000000E+00,   0.29292483E-06,
 41571.000,   1,  0.51304682E+12,   0.00000000E+00,  -0.51397445E+12,   0.00000000E+00,   0.00000000E+00,   0.99205627E+09,   0.00000000E+00,   0.00000000E+00,   0.23231597E-06,
 41572.000,   1,  0.51330623E+12,   0.00000000E+00,  -0.51425109E+12,   0.00000000E+00,   0.00000000E+00,   0.99891816E+09,   0.00000000E+00,   0.00000000E+00,   0.27502375E-06,
 41573.000,   1,  0.51356261E+12,   0.00000000E+00,  -0.51451007E+12,   0.00000000E+00,   0.00000000E+00,   0.98364437E+09,   0.00000000E+00,   0.00000000E+00,   0.40572203E-06,
 41573.999,   1,  0.51380411E+12,   0.00000000E+00,  -0.51475289E+12,   0.00000000E+00,   0.00000000E+00,   0.96722405E+09,   0.00000000E+00,   0.00000000E+00,   0.80631345E-06,
 41574.999,   1,  0.51402235E+12,   0.00000000E+00,  -0.51497820E+12,   0.00000000E+00,   0.00000000E+00,   0.97566533E+09,   0.00000000E+00,   0.00000000E+00,   0.77260285E-06,
 41576.000,   1,  0.51425932E+12,   0.00000000E+00,  -0.51520811E+12,   0.00000000E+00,   0.00000000E+00,   0.94768123E+09,   0.00000000E+00,   0.00000000E+00,  -0.13922444E-04,
 41576.999,   1,  0.51453141E+12,   0.00000000E+00,  -0.51544311E+12,   0.00000000E+00,   0.00000000E+00,   0.92234616E+09,   0.00000000E+00,   0.00000000E+00,   0.14384502E-05,
 41577.999,   1,  0.51475384E+12,   0.00000000E+00,  -0.51566404E+12,   0.00000000E+00,   0.00000000E+00,   0.93841138E+09,   0.00000000E+00,   0.00000000E+00,   0.54170517E-06,
 41578.999,   1,  0.51497211E+12,   0.00000000E+00,  -0.51588715E+12,   0.00000000E+00,   0.00000000E+00,   0.90678206E+09,   0.00000000E+00,   0.00000000E+00,  -0.18117423E-05,
 41580.000,   1,  0.51522347E+12,   0.00000000E+00,  -0.51612282E+12,   0.00000000E+00,   0.00000000E+00,   0.91852901E+09,   0.00000000E+00,   0.00000000E+00,   0.77628735E-06,
 41581.000,   1,  0.51549616E+12,   0.00000000E+00,  -0.51634441E+12,   0.00000000E+00,   0.00000000E+00,   0.89874427E+09,   0.00000000E+00,   0.00000000E+00,   0.29092384E-06,
 41582.000,   1,  0.51573511E+12,   0.00000000E+00,  -0.51655199E+12,   0.00000000E+00,   0.00000000E+00,   0.88776024E+09,   0.00000000E+00,   0.00000000E+00,   0.20769371E-06,
 41582.999,   1,  0.51598310E+12,   0.00000000E+00,  -0.51678911E+12,   0.00000000E+00,   0.00000000E+00,   0.85627176E+09,   0.00000000E+00,   0.00000000E+00,   0.28773978E-06,
 41584.000,   1,  0.51623834E+12,   0.00000000E+00,  -0.51704957E+12,   0.00000000E+00,   0.00000000E+00,   0.91837090E+09,   0.00000000E+00,   0.00000000E+00,   0.13257510E-06,
 41584.999,   1,  0.51649241E+12,   0.00000000E+00,  -0.51731862E+12,   0.00000000E+00,   0.00000000E+00,   0.93274181E+09,   0.00000000E+00,   0.00000000E+00,   0.13182679E-06,
 41585.999,   1,  0.51678428E+12,   0.00000000E+00,  -0.51759403E+12,   0.00000000E+00,   0.00000000E+00,   0.88671480E+09,   0.00000000E+00,   0.00000000E+00,   0.17919879E-06,
 41587.000,   1,  0.51704425E+12,   0.00000000E+00,  -0.51787356E+12,   0.00000000E+00,   0.00000000E+00,   0.92537362E+09,   0.00000000E+00,   0.00000000E+00,   0.14495090E-06,
 41587.999,   1,  0.51733217E+12,   0.00000000E+00,  -0.51816108E+12,   0.00000000E+00,   0.00000000E+00,   0.93244194E+09,   0.00000000E+00,   0.00000000E+00,   0.13069004E-06,
 41589.000,   1,  0.51761199E+12,   0.00000000E+00,  -0.51845142E+12,   0.00000000E+00,   0.00000000E+00,   0.94612263E+09,   0.00000000E+00,   0.00000000E+00,   0.12953366E-06,
 41590.000,   1,  0.51788207E+12,   0.00000000E+00,  -0.51873183E+12,   0.00000000E+00,   0.00000000E+00,   0.95502874E+09,   0.00000000E+00,   0.00000000E+00,   0.13101195E-06,
 41591.000,   1,  0.51811923E+12,   0.00000000E+00,  -0.51899609E+12,   0.00000000E+00,   0.00000000E+00,   0.92060958E+09,   0.00000000E+00,   0.00000000E+00,   0.31688311E-06,
 41591.999,   1,  0.51839385E+12,   0.00000000E+00,  -0.51925887E+12,   0.00000000E+00,   0.00000000E+00,   0.88067463E+09,   0.00000000E+00,   0.00000000E+00,   0.89885174E-06,
 41593.000,   1,  0.51865659E+12,   0.00000000E+00,  -0.51952184E+12,   0.00000000E+00,   0.00000000E+00,   0.89764273E+09,   0.00000000E+00,   0.00000000E+00,   0.43155255E-06,
 41594.000,   1,  0.51890551E+12,   0.00000000E+00,  -0.51979037E+12,   0.00000000E+00,   0.00000000E+00,   0.91822926E+09,   0.00000000E+00,   0.00000000E+00,   0.41596921E-06,
 41595.000,   1,  0.51915724E+12,   0.00000000E+00,  -0.52005707E+12,   0.00000000E+00,   0.00000000E+00,   0.94342954E+09,   0.00000000E+00,   0.00000000E+00,   0.31961911E-06,
 41596.000,   1,  0.51943262E+12,   0.00000000E+00,  -0.52029867E+12,   0.00000000E+00,   0.00000000E+00,   0.92769092E+09,   0.00000000E+00,   0.00000000E+00,   0.23879428E-06,
 41597.000,   1,  0.51969039E+12,   0.00000000E+00,  -0.52053230E+12,   0.00000000E+00,   0.00000000E+00,   0.85740538E+09,   0.00000000E+00,   0.00000000E+00,   0.91887615E-06,
 41597.999,   1,  0.51995398E+12,   0.00000000E+00,  -0.52077704E+12,   0.00000000E+00,   0.00000000E+00,   0.88635284E+09,   0.00000000E+00,   0.00000000E+00,   0.21617668E-06,
 41598.999,   1,  0.52021499E+12,   0.00000000E+00,  -0.52103112E+12,   0.00000000E+00,   0.00000000E+00,   0.90795630E+09,   0.00000000E+00,   0.00000000E+00,   0.14890444E-06,
 41599.999,   1,  0.52050574E+12,   0.00000000E+00,  -0.52131025E+12,   0.00000000E+00,   0.00000000E+00,   0.91280161E+09,   0.00000000E+00,   0.00000000E+00,   0.12526621E-06,
 41601.000,   1,  0.52082506E+12,   0.00000000E+00,  -0.52162200E+12,   0.00000000E+00,   0.00000000E+00,   0.91422548E+09,   0.00000000E+00,   0.00000000E+00,   0.11694019E-06,
 41602.000,   1,  0.52110714E+12,   0.00000000E+00,  -0.52193806E+12,   0.00000000E+00,   0.00000000E+00,   0.94660042E+09,   0.00000000E+00,   0.00000000E+00,   0.11882802E-06,
 41602.999,   1,  0.52134695E+12,   0.00000000E+00,  -0.52223045E+12,   0.00000000E+00,   0.00000000E+00,   0.96156922E+09,   0.00000000E+00,   0.00000000E+00,   0.17768823E-06,
 41604.000,   1,  0.52164316E+12,   0.00000000E+00,  -0.52252278E+12,   0.00000000E+00,   0.00000000E+00,   0.92528382E+09,   0.00000000E+00,   0.00000000E+00,   0.30576159E-06,
 41604.999,   1,  0.52195544E+12,   0.00000000E+00,  -0.52282624E+12,   0.00000000E+00,   0.00000000E+00,   0.89818100E+09,   0.00000000E+00,   0.00000000E+00,   0.48951823E-06,
 41606.000,   1,  0.52227572E+12,   0.00000000E+00,  -0.52313646E+12,   0.00000000E+00,   0.00000000E+00,   0.84551847E+09,   0.00000000E+00,   0.00000000E+00,  -0.91082220E-06,
 41607.000,   1,  0.52257906E+12,   0.00000000E+00,  -0.52344419E+12,   0.00000000E+00,   0.00000000E+00,   0.87539127E+09,   0.00000000E+00,   0.00000000E+00,   0.13711410E-05,
 41608.000,   1,  0.52286537E+12,   0.00000000E+00,  -0.52374329E+12,   0.00000000E+00,   0.00000000E+00,   0.90197914E+09,   0.00000000E+00,   0.00000000E+00,   0.58131062E-06,
 41608.999,   1,  0.52316558E+12,   0.00000000E+00,  -0.52403509E+12,   0.00000000E+00,   0.00000000E+00,   0.89595966E+09,   0.00000000E+00,   0.00000000E+00,   0.52868298E-06,
 41610.000,   1,  0.52343265E+12,   0.00000000E+00,  -0.52430724E+12,   0.00000000E+00,   0.00000000E+00,   0.90630519E+09,   0.00000000E+00,   0.00000000E+00,   0.45125585E-06,
 41611.000,   1,  0.52369218E+12,   0.00000000E+00,  -0.52456423E+12,   0.00000000E+00,   0.00000000E+00,   0.93694609E+09,   0.00000000E+00,   0.00000000E+00,   0.21803186E-06,
 41611.999,   1,  0.52403184E+12,   0.00000000E+00,  -0.52483526E+12,   0.00000000E+00,   0.00000000E+00,   0.84534049E+09,   0.00000000E+00,   0.00000000E+00,   0.34885595E-06,
 41612.999,   1,  0.52435177E+12,   0.00000000E+00,  -0.52514027E+12,   0.00000000E+00,   0.00000000E+00,   0.85497150E+09,   0.00000000E+00,   0.00000000E+00,   0.21286899E-06,
 41614.000,   1,  0.52467171E+12,   0.00000000E+00,  -0.52545534E+12,   0.00000000E+00,   0.00000000E+00,   0.90403201E+09,   0.00000000E+00,   0.00000000E+00,   0.11466664E-06,
 41615.000,   1,  0.52497687E+12,   0.00000000E+00,  -0.52578846E+12,   0.00000000E+00,   0.00000000E+00,   0.92557758E+09,   0.00000000E+00,   0.00000000E+00,   0.11824860E-06,
 41616.000,   1,  0.52530671E+12,   0.00000000E+00,  -0.52614101E+12,   0.00000000E+00,   0.00000000E+00,   0.94206356E+09,   0.00000000E+00,   0.00000000E+00,   0.12714338E-06,
 41617.000,   1,  0.52564704E+12,   0.00000000E+00,  -0.52647409E+12,   0.00000000E+00,   0.00000000E+00,   0.94231239E+09,   0.00000000E+00,   0.00000000E+00,   0.11776871E-06,
 41617.999,   1,  0.52597401E+12,   0.00000000E+00,  -0.52680400E+12,   0.00000000E+00,   0.00000000E+00,   0.89248810E+09,   0.00000000E+00,   0.00000000E+00,   0.21151644E-06,
 41619.000,   1,  0.52628339E+12,   0.00000000E+00,  -0.52714952E+12,   0.00000000E+00,   0.00000000E+00,   0.89601150E+09,   0.00000000E+00,   0.00000000E+00,   0.42308412E-06,
 41619.999,   1,  0.52661600E+12,   0.00000000E+00,  -0.52750031E+12,   0.00000000E+00,   0.00000000E+00,   0.93527598E+09,   0.00000000E+00,   0.00000000E+00,   0.24450362E-06,
 41621.000,   1,  0.52697252E+12,   0.00000000E+00,  -0.52782658E+12,   0.00000000E+00,   0.00000000E+00,   0.88295386E+09,   0.00000000E+00,   0.00000000E+00,   0.41600043E-06,
 41622.000,   1,  0.52729576E+12,   0.00000000E+00,  -0.52812723E+12,   0.00000000E+00,   0.00000000E+00,   0.83731134E+09,   0.00000000E+00,   0.00000000E+00,   0.20358770E-05,
 41622.999,   1,  0.52761016E+12,   0.00000000E+00,  -0.52842263E+12,   0.00000000E+00,   0.00000000E+00,   0.87153610E+09,   0.00000000E+00,   0.00000000E+00,   0.20986892E-06,
 41624.000,   1,  0.52786506E+12,   0.00000000E+00,  -0.52870177E+12,   0.00000000E+00,   0.00000000E+00,   0.93673354E+09,   0.00000000E+00,   0.00000000E+00,   0.12774672E-06,
 41624.999,   1,  0.52810393E+12,   0.00000000E+00,  -0.52897147E+12,   0.00000000E+00,   0.00000000E+00,   0.95853140E+09,   0.00000000E+00,   0.00000000E+00,   0.13802802E-06,
 41626.000,   1,  0.52840617E+12,   0.00000000E+00,  -0.52924597E+12,   0.00000000E+00,   0.00000000E+00,   0.88530481E+09,   0.00000000E+00,   0.00000000E+00,   0.28580356E-06,
 41627.000,   1,  0.52868293E+12,   0.00000000E+00,  -0.52952826E+12,   0.00000000E+00,   0.00000000E+00,   0.85579402E+09,   0.00000000E+00,   0.00000000E+00,   0.12356170E-05,
 41627.999,   1,  0.52899572E+12,   0.00000000E+00,  -0.52981012E+12,   0.00000000E+00,   0.00000000E+00,   0.84245041E+09,   0.00000000E+00,   0.00000000E+00,   0.47430615E-06,
 41629.000,   1,  0.52929169E+12,   0.00000000E+00,  -0.53009296E+12,   0.00000000E+00,   0.00000000E+00,   0.86449450E+09,   0.00000000E+00,   0.00000000E+00,   0.20455701E-06,
 41630.000,   1,  0.52954520E+12,   0.00000000E+00,  -0.53038758E+12,   0.00000000E+00,   0.00000000E+00,   0.91690561E+09,   0.00000000E+00,   0.00000000E+00,   0.16694675E-06,
 41631.000,   1,  0.52984162E+12,   0.00000000E+00,  -0.53066877E+12,   0.00000000E+00,   0.00000000E+00,   0.92983105E+09,   0.00000000E+00,   0.00000000E+00,   0.11889658E-06,
 41632.000,   1,  0.53009540E+12,   0.00000000E+00,  -0.53093249E+12,   0.00000000E+00,   0.00000000E+00,   0.93156337E+09,   0.00000000E+00,   0.00000000E+00,   0.12325324E-06,
 41633.000,   1,  0.53033630E+12,   0.00000000E+00,  -0.53119852E+12,   0.00000000E+00,   0.00000000E+00,   0.94556535E+09,   0.00000000E+00,   0.00000000E+00,   0.13531322E-06,
 41634.000,   1,  0.53057639E+12,   0.00000000E+00,  -0.53146305E+12,   0.00000000E+00,   0.00000000E+00,   0.95272878E+09,   0.00000000E+00,   0.00000000E+00,   0.16968396E-06,
 41635.000,   1,  0.53083597E+12,   0.00000000E+00,  -0.53172338E+12,   0.00000000E+00,   0.00000000E+00,   0.92787236E+09,   0.00000000E+00,   0.00000000E+00,   0.27833941E-06,
 41636.000,   1,  0.53109878E+12,   0.00000000E+00,  -0.53197257E+12,   0.00000000E+00,   0.00000000E+00,   0.90311790E+09,   0.00000000E+00,   0.00000000E+00,   0.39278450E-06,
 41637.000,   1,  0.53133691E+12,   0.00000000E+00,  -0.53223023E+12,   0.00000000E+00,   0.00000000E+00,   0.90219514E+09,   0.00000000E+00,   0.00000000E+00,   0.11861222E-05,
 41638.000,   1,  0.53158026E+12,   0.00000000E+00,  -0.53250600E+12,   0.00000000E+00,   0.00000000E+00,   0.93975582E+09,   0.00000000E+00,   0.00000000E+00,   0.74730026E-06,
 41639.000,   1,  0.53185558E+12,   0.00000000E+00,  -0.53278641E+12,   0.00000000E+00,   0.00000000E+00,   0.93922100E+09,   0.00000000E+00,   0.00000000E+00,   0.12219632E-05,
 41639.999,   1,  0.53213926E+12,   0.00000000E+00,  -0.53307860E+12,   0.00000000E+00,   0.00000000E+00,   0.93969620E+09,   0.00000000E+00,   0.00000000E+00,   0.28750624E-04,
 41641.000,   1,  0.53242205E+12,   0.00000000E+00,  -0.53335752E+12,   0.00000000E+00,   0.00000000E+00,   0.95327655E+09,   0.00000000E+00,   0.00000000E+00,   0.56377547E-06,
 41641.999,   1,  0.53268557E+12,   0.00000000E+00,  -0.53359620E+12,   0.00000000E+00,   0.00000000E+00,   0.95487495E+09,   0.00000000E+00,   0.00000000E+00,   0.22877102E-06,
 41642.999,   1,  0.53289399E+12,   0.00000000E+00,  -0.53379116E+12,   0.00000000E+00,   0.00000000E+00,   0.95115716E+09,   0.00000000E+00,   0.00000000E+00,   0.17838850E-06,
 41644.000,   1,  0.53304057E+12,   0.00000000E+00,  -0.53398574E+12,   0.00000000E+00,   0.00000000E+00,   0.96385018E+09,   0.00000000E+00,   0.00000000E+00,   0.50829967E-06,
 41644.999,   1,  0.53328266E+12,   0.00000000E+00,  -0.53423817E+12,   0.00000000E+00,   0.00000000E+00,   0.93636375E+09,   0.00000000E+00,   0.00000000E+00,  -0.52058216E-06,
 41646.000,   1,  0.53363162E+12,   0.00000000E+00,  -0.53454482E+12,   0.00000000E+00,   0.00000000E+00,   0.91358007E+09,   0.00000000E+00,   0.00000000E+00,   0.26929467E-04,
 41646.999,   1,  0.53398035E+12,   0.00000000E+00,  -0.53489837E+12,   0.00000000E+00,   0.00000000E+00,   0.95385889E+09,   0.00000000E+00,   0.00000000E+00,   0.28556027E-06,
 41648.000,   1,  0.53435756E+12,   0.00000000E+00,  -0.53526918E+12,   0.00000000E+00,   0.00000000E+00,   0.97552455E+09,   0.00000000E+00,   0.00000000E+00,   0.15635136E-06,
 41648.999,   1,  0.53470941E+12,   0.00000000E+00,  -0.53562716E+12,   0.00000000E+00,   0.00000000E+00,   0.97439185E+09,   0.00000000E+00,   0.00000000E+00,   0.16814958E-06,
 41650.000,   1,  0.53505335E+12,   0.00000000E+00,  -0.53599084E+12,   0.00000000E+00,   0.00000000E+00,   0.97395985E+09,   0.00000000E+00,   0.00000000E+00,   0.27452004E-06,
 41651.000,   1,  0.53536369E+12,   0.00000000E+00,  -0.53632192E+12,   0.00000000E+00,   0.00000000E+00,   0.10357652E+10,   0.00000000E+00,   0.00000000E+00,   0.13216345E-06,
 41652.000,   1,  0.53568912E+12,   0.00000000E+00,  -0.53662041E+12,   0.00000000E+00,   0.00000000E+00,   0.97335678E+09,   0.00000000E+00,   0.00000000E+00,   0.23380570E-06,
 41652.999,   1,  0.53598214E+12,   0.00000000E+00,  -0.53690764E+12,   0.00000000E+00,   0.00000000E+00,   0.10018619E+10,   0.00000000E+00,   0.00000000E+00,   0.13691427E-06,
 41653.999,   1,  0.53621776E+12,   0.00000000E+00,  -0.53717694E+12,   0.00000000E+00,   0.00000000E+00,   0.10350343E+10,   0.00000000E+00,   0.00000000E+00,   0.14403597E-06,
 41654.999,   1,  0.53647313E+12,   0.00000000E+00,  -0.53745209E+12,   0.00000000E+00,   0.00000000E+00,   0.10602657E+10,   0.00000000E+00,   0.00000000E+00,   0.13534905E-06,
 41656.000,   1,  0.53677188E+12,   0.00000000E+00,  -0.53772492E+12,   0.00000000E+00,   0.00000000E+00,   0.98175918E+09,   0.00000000E+00,   0.00000000E+00,   0.38270144E-06,
 41657.000,   1,  0.53702322E+12,   0.00000000E+00,  -0.53800427E+12,   0.00000000E+00,   0.00000000E+00,   0.97763530E+09,   0.00000000E+00,   0.00000000E+00,  -0.30423128E-05,
 41658.000,   1,  0.53729500E+12,   0.00000000E+00,  -0.53827785E+12,   0.00000000E+00,   0.00000000E+00,   0.98195358E+09,   0.00000000E+00,   0.00000000E+00,  -0.11237682E-04,
 41659.000,   1,  0.53753806E+12,   0.00000000E+00,  -0.53853375E+12,   0.00000000E+00,   0.00000000E+00,   0.99321841E+09,   0.00000000E+00,   0.00000000E+00,  -0.42420837E-05,
 41660.000,   1,  0.53780490E+12,   0.00000000E+00,  -0.53882579E+12,   0.00000000E+00,   0.00000000E+00,   0.96699860E+09,   0.00000000E+00,   0.00000000E+00,  -0.19424141E-06,
 41661.000,   1,  0.53816766E+12,   0.00000000E+00,  -0.53915040E+12,   0.00000000E+00,   0.00000000E+00,   0.95408526E+09,   0.00000000E+00,   0.00000000E+00,  -0.35136705E-06,
 41662.000,   1,  0.53849834E+12,   0.00000000E+00,  -0.53947496E+12,   0.00000000E+00,   0.00000000E+00,   0.96564212E+09,   0.00000000E+00,   0.00000000E+00,  -0.94775808E-06,
 41662.999,   1,  0.53880695E+12,   0.00000000E+00,  -0.53979377E+12,   0.00000000E+00,   0.00000000E+00,   0.10074882E+10,   0.00000000E+00,   0.00000000E+00,   0.50737348E-06,
 41664.000,   1,  0.53910317E+12,   0.00000000E+00,  -0.54011109E+12,   0.00000000E+00,   0.00000000E+00,   0.10388834E+10,   0.00000000E+00,   0.00000000E+00,   0.33998443E-06,
 41665.000,   1,  0.53940889E+12,   0.00000000E+00,  -0.54043292E+12,   0.00000000E+00,   0.00000000E+00,   0.10541831E+10,   0.00000000E+00,   0.00000000E+00,   0.34905459E-06,
 41665.999,   1,  0.53969183E+12,   0.00000000E+00,  -0.54075786E+12,   0.00000000E+00,   0.00000000E+00,   0.10859023E+10,   0.00000000E+00,   0.00000000E+00,   0.51515092E-06,
 41667.000,   1,  0.53997807E+12,   0.00000000E+00,  -0.54107317E+12,   0.00000000E+00,   0.00000000E+00,   0.11175368E+10,   0.00000000E+00,   0.00000000E+00,   0.45071140E-06,
 41668.000,   1,  0.54029778E+12,   0.00000000E+00,  -0.54137452E+12,   0.00000000E+00,   0.00000000E+00,   0.10388497E+10,   0.00000000E+00,   0.00000000E+00,  -0.26858616E-06,
 41669.000,   1,  0.54061037E+12,   0.00000000E+00,  -0.54166786E+12,   0.00000000E+00,   0.00000000E+00,   0.99362449E+09,   0.00000000E+00,   0.00000000E+00,  -0.15530054E-06,
 41670.000,   1,  0.54088980E+12,   0.00000000E+00,  -0.54195219E+12,   0.00000000E+00,   0.00000000E+00,   0.10518209E+10,   0.00000000E+00,   0.00000000E+00,  -0.92171771E-06,
 41671.000,   1,  0.54118575E+12,   0.00000000E+00,  -0.54223738E+12,   0.00000000E+00,   0.00000000E+00,   0.10847143E+10,   0.00000000E+00,   0.00000000E+00,   0.29472421E-06,
 41672.000,   1,  0.54149049E+12,   0.00000000E+00,  -0.54251817E+12,   0.00000000E+00,   0.00000000E+00,   0.10915338E+10,   0.00000000E+00,   0.00000000E+00,   0.15264794E-06,
 41672.999,   1,  0.54176343E+12,   0.00000000E+00,  -0.54278757E+12,   0.00000000E+00,   0.00000000E+00,   0.10977391E+10,   0.00000000E+00,   0.00000000E+00,   0.12946038E-06,
 41674.000,   1,  0.54200116E+12,   0.00000000E+00,  -0.54305520E+12,   0.00000000E+00,   0.00000000E+00,   0.11442646E+10,   0.00000000E+00,   0.00000000E+00,   0.10779721E-06,
 41674.999,   1,  0.54225875E+12,   0.00000000E+00,  -0.54332062E+12,   0.00000000E+00,   0.00000000E+00,   0.11491497E+10,   0.00000000E+00,   0.00000000E+00,   0.11562041E-06,
 41676.000,   1,  0.54249983E+12,   0.00000000E+00,  -0.54357658E+12,   0.00000000E+00,   0.00000000E+00,   0.11272507E+10,   0.00000000E+00,   0.00000000E+00,   0.19617788E-06,
 41676.999,   1,  0.54276984E+12,   0.00000000E+00,  -0.54384834E+12,   0.00000000E+00,   0.00000000E+00,   0.10981953E+10,   0.00000000E+00,   0.00000000E+00,   0.48842238E-06,
 41678.000,   1,  0.54306577E+12,   0.00000000E+00,  -0.54415768E+12,   0.00000000E+00,   0.00000000E+00,   0.10891786E+10,   0.00000000E+00,   0.00000000E+00,  -0.34994044E-05,
 41678.999,   1,  0.54340744E+12,   0.00000000E+00,  -0.54447301E+12,   0.00000000E+00,   0.00000000E+00,   0.10831340E+10,   0.00000000E+00,   0.00000000E+00,   0.57913985E-06,
 41680.000,   1,  0.54367519E+12,   0.00000000E+00,  -0.54476991E+12,   0.00000000E+00,   0.00000000E+00,   0.11310947E+10,   0.00000000E+00,   0.00000000E+00,   0.27108023E-06,
 41681.000,   1,  0.54390149E+12,   0.00000000E+00,  -0.54506874E+12,   0.00000000E+00,   0.00000000E+00,   0.12398558E+10,   0.00000000E+00,   0.00000000E+00,   0.13774377E-06,
 41682.000,   1,  0.54415476E+12,   0.00000000E+00,  -0.54535579E+12,   0.00000000E+00,   0.00000000E+00,   0.12850361E+10,   0.00000000E+00,   0.00000000E+00,   0.11598527E-06,
 41683.000,   1,  0.54437018E+12,   0.00000000E+00,  -0.54561496E+12,   0.00000000E+00,   0.00000000E+00,   0.12673328E+10,   0.00000000E+00,   0.00000000E+00,   0.44185553E-06,
 41683.999,   1,  0.54460336E+12,   0.00000000E+00,  -0.54583825E+12,   0.00000000E+00,   0.00000000E+00,   0.12440030E+10,   0.00000000E+00,   0.00000000E+00,   0.10935200E-05,
 41684.999,   1,  0.54486668E+12,   0.00000000E+00,  -0.54604317E+12,   0.00000000E+00,   0.00000000E+00,   0.11805993E+10,   0.00000000E+00,   0.00000000E+00,   0.24365003E-05,
 41686.000,   1,  0.54510255E+12,   0.00000000E+00,  -0.54630314E+12,   0.00000000E+00,   0.00000000E+00,   0.11741780E+10,   0.00000000E+00,   0.00000000E+00,  -0.37762626E-06,
 41686.999,   1,  0.54535207E+12,   0.00000000E+00,  -0.54659410E+12,   0.00000000E+00,   0.00000000E+00,   0.12695956E+10,   0.00000000E+00,   0.00000000E+00,   0.37510645E-06,
 41688.000,   1,  0.54563844E+12,   0.00000000E+00,  -0.54685675E+12,   0.00000000E+00,   0.00000000E+00,   0.12421454E+10,   0.00000000E+00,   0.00000000E+00,   0.42689518E-06,
 41688.999,   1,  0.54587275E+12,   0.00000000E+00,  -0.54714165E+12,   0.00000000E+00,   0.00000000E+00,   0.12604977E+10,   0.00000000E+00,   0.00000000E+00,  -0.11827742E-05,
 41689.999,   1,  0.54614510E+12,   0.00000000E+00,  -0.54744862E+12,   0.00000000E+00,   0.00000000E+00,   0.13328905E+10,   0.00000000E+00,   0.00000000E+00,   0.33068674E-06,
 41691.000,   1,  0.54641709E+12,   0.00000000E+00,  -0.54772372E+12,   0.00000000E+00,   0.00000000E+00,   0.13334607E+10,   0.00000000E+00,   0.00000000E+00,   0.36414689E-06,
 41692.000,   1,  0.54666452E+12,   0.00000000E+00,  -0.54798912E+12,   0.00000000E+00,   0.00000000E+00,   0.13232958E+10,   0.00000000E+00,   0.00000000E+00,  -0.76462459E-05,
 41692.999,   1,  0.54694345E+12,   0.00000000E+00,  -0.54827087E+12,   0.00000000E+00,   0.00000000E+00,   0.13545043E+10,   0.00000000E+00,   0.00000000E+00,   0.35864511E-06,
